Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-10-06 09:30:00-04:00,1160.3699951171875,1162.1199951171875,1150.5,1151.8699951171875,551078,0.0,0.0,NFLX
2025-10-06 10:30:00-04:00,1151.0999755859375,1153.14501953125,1145.47998046875,1150.4000244140625,407082,0.0,0.0,NFLX
2025-10-06 11:30:00-04:00,1150.4150390625,1153.43994140625,1146.989990234375,1150.0,240097,0.0,0.0,NFLX
2025-10-06 12:30:00-04:00,1150.62255859375,1154.219970703125,1148.987548828125,1153.3304443359375,151067,0.0,0.0,NFLX
2025-10-06 13:30:00-04:00,1153.0899658203125,1161.97998046875,1152.9949951171875,1160.989990234375,233125,0.0,0.0,NFLX
2025-10-06 14:30:00-04:00,1161.25,1163.4849853515625,1159.0,1159.449951171875,197846,0.0,0.0,NFLX
2025-10-06 15:30:00-04:00,1159.469970703125,1163.5799560546875,1157.5389404296875,1162.989990234375,481211,0.0,0.0,NFLX
2025-10-07 09:30:00-04:00,1177.7900390625,1189.3499755859375,1177.7900390625,1184.3399658203125,939528,0.0,0.0,NFLX
2025-10-07 10:30:00-04:00,1184.3299560546875,1201.364990234375,1184.0260009765625,1196.8575439453125,757860,0.0,0.0,NFLX
2025-10-07 11:30:00-04:00,1197.3599853515625,1197.3599853515625,1188.31005859375,1189.4200439453125,336549,0.0,0.0,NFLX
2025-10-07 12:30:00-04:00,1189.239990234375,1190.83984375,1183.0,1189.550048828125,254961,0.0,0.0,NFLX
2025-10-07 13:30:00-04:00,1189.3499755859375,1190.81005859375,1186.739990234375,1187.3857421875,167901,0.0,0.0,NFLX
2025-10-07 14:30:00-04:00,1187.56884765625,1193.489990234375,1186.6099853515625,1189.4100341796875,214320,0.0,0.0,NFLX
2025-10-07 15:30:00-04:00,1189.990966796875,1194.050048828125,1189.1099853515625,1191.5799560546875,311962,0.0,0.0,NFLX
2025-10-08 09:30:00-04:00,1197.1099853515625,1210.780029296875,1192.0,1207.31005859375,746771,0.0,0.0,NFLX
2025-10-08 10:30:00-04:00,1207.5174560546875,1209.5,1201.469970703125,1206.81005859375,304303,0.0,0.0,NFLX
2025-10-08 11:30:00-04:00,1207.469970703125,1213.4599609375,1206.5201416015625,1211.449951171875,246095,0.0,0.0,NFLX
2025-10-08 12:30:00-04:00,1211.280029296875,1212.8199462890625,1209.530029296875,1211.25,159531,0.0,0.0,NFLX
2025-10-08 13:30:00-04:00,1211.25,1214.300048828125,1210.3299560546875,1210.7208251953125,292542,0.0,0.0,NFLX
2025-10-08 14:30:00-04:00,1211.1099853515625,1213.300048828125,1210.5999755859375,1212.9150390625,148260,0.0,0.0,NFLX
2025-10-08 15:30:00-04:00,1212.9100341796875,1217.0,1211.719970703125,1214.260009765625,470143,0.0,0.0,NFLX
2025-10-09 09:30:00-04:00,1213.1300048828125,1232.114990234375,1212.56005859375,1229.93994140625,803095,0.0,0.0,NFLX
2025-10-09 10:30:00-04:00,1229.7449951171875,1229.989990234375,1227.1600341796875,1227.199951171875,329218,0.0,0.0,NFLX
2025-10-09 11:30:00-04:00,1230.3800048828125,1231.969970703125,1227.9000244140625,1230.97998046875,184395,0.0,0.0,NFLX
2025-10-09 12:30:00-04:00,1230.6199951171875,1235.5799560546875,1230.6199951171875,1235.5799560546875,457057,0.0,0.0,NFLX
2025-10-09 13:30:00-04:00,1236.300048828125,1236.5,1232.0001220703125,1232.0008544921875,157293,0.0,0.0,NFLX
2025-10-09 14:30:00-04:00,1234.364990234375,1237.125,1234.364990234375,1236.2501220703125,245646,0.0,0.0,NFLX
2025-10-09 15:30:00-04:00,1234.7650146484375,1235.0,1231.8399658203125,1232.489990234375,291366,0.0,0.0,NFLX
2025-10-10 09:30:00-04:00,1238.6300048828125,1244.9300537109375,1235.1639404296875,1244.5999755859375,690585,0.0,0.0,NFLX
2025-10-10 10:30:00-04:00,1242.550048828125,1244.22998046875,1236.9600830078125,1237.947509765625,693137,0.0,0.0,NFLX
2025-10-10 11:30:00-04:00,1234.10498046875,1245.510009765625,1233.4300537109375,1240.08642578125,415389,0.0,0.0,NFLX
2025-10-10 12:30:00-04:00,1240.0699462890625,1242.613037109375,1227.02001953125,1229.8411865234375,414700,0.0,0.0,NFLX
2025-10-10 13:30:00-04:00,1229.75,1233.75,1225.06005859375,1226.6641845703125,304416,0.0,0.0,NFLX
2025-10-10 14:30:00-04:00,1226.5550537109375,1229.3199462890625,1223.3399658203125,1226.65283203125,458893,0.0,0.0,NFLX
2025-10-10 15:30:00-04:00,1227.0400390625,1227.0400390625,1219.0999755859375,1220.0799560546875,570564,0.0,0.0,NFLX
