Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-10-16 09:30:00-04:00,248.27000427246094,248.3800048828125,246.17999267578125,247.50999450683594,9564057,0.0,0.0,AAPL
2025-10-16 10:30:00-04:00,247.49000549316406,249.0399932861328,247.48170471191406,248.23500061035156,4826932,0.0,0.0,AAPL
2025-10-16 11:30:00-04:00,248.1699981689453,248.66310119628906,247.03500366210938,247.72000122070312,3305994,0.0,0.0,AAPL
2025-10-16 12:30:00-04:00,247.70010375976562,247.7720947265625,246.0399932861328,247.22000122070312,4045208,0.0,0.0,AAPL
2025-10-16 13:30:00-04:00,247.22000122070312,247.4199981689453,245.25999450683594,245.66000366210938,3995746,0.0,0.0,AAPL
2025-10-16 14:30:00-04:00,245.63999938964844,247.02000427246094,245.1300048828125,246.5500030517578,3603265,0.0,0.0,AAPL
2025-10-16 15:30:00-04:00,246.55999755859375,247.91000366210938,246.35000610351562,247.42999267578125,3734949,0.0,0.0,AAPL
2025-10-17 09:30:00-04:00,248.02000427246094,250.32000732421875,247.27000427246094,249.5601043701172,11142993,0.0,0.0,AAPL
2025-10-17 10:30:00-04:00,249.6439971923828,249.86000061035156,248.22999572753906,248.47999572753906,3459331,0.0,0.0,AAPL
2025-10-17 11:30:00-04:00,248.47999572753906,250.35000610351562,248.09719848632812,250.29649353027344,4277714,0.0,0.0,AAPL
2025-10-17 12:30:00-04:00,250.29330444335938,251.36000061035156,250.27520751953125,250.81500244140625,6063960,0.0,0.0,AAPL
2025-10-17 13:30:00-04:00,250.8000030517578,252.53500366210938,250.2449951171875,252.3000030517578,3952984,0.0,0.0,AAPL
2025-10-17 14:30:00-04:00,252.2823944091797,252.82000732421875,251.6999969482422,252.75999450683594,3982655,0.0,0.0,AAPL
2025-10-17 15:30:00-04:00,252.75,253.3800048828125,252.1199951171875,252.3000030517578,7247788,0.0,0.0,AAPL
2025-10-20 09:30:00-04:00,255.88499450683594,259.8699951171875,255.6300048828125,259.5050048828125,19526731,0.0,0.0,AAPL
2025-10-20 10:30:00-04:00,259.489990234375,263.54998779296875,259.07000732421875,262.57000732421875,20690049,0.0,0.0,AAPL
2025-10-20 11:30:00-04:00,262.54998779296875,264.375,262.4175109863281,263.489990234375,13764809,0.0,0.0,AAPL
2025-10-20 12:30:00-04:00,263.4800109863281,264.2099914550781,262.6499938964844,263.1650085449219,8089517,0.0,0.0,AAPL
2025-10-20 13:30:00-04:00,263.17999267578125,263.8299865722656,262.7900085449219,263.7300109863281,4756799,0.0,0.0,AAPL
2025-10-20 14:30:00-04:00,263.739990234375,263.80999755859375,263.0400085449219,263.4200134277344,5423277,0.0,0.0,AAPL
2025-10-20 15:30:00-04:00,263.44000244140625,263.8500061035156,261.92999267578125,262.2300109863281,8021467,0.0,0.0,AAPL
2025-10-21 09:30:00-04:00,261.8800048828125,265.2900085449219,261.8800048828125,263.4999084472656,17003580,0.0,0.0,AAPL
2025-10-21 10:30:00-04:00,263.4599914550781,263.8299865722656,262.510009765625,263.6619873046875,4721265,0.0,0.0,AAPL
2025-10-21 11:30:00-04:00,263.6700134277344,264.5350036621094,263.0801086425781,263.1700134277344,5514253,0.0,0.0,AAPL
2025-10-21 12:30:00-04:00,263.1600036621094,263.6799011230469,262.8475036621094,263.3265075683594,2671606,0.0,0.0,AAPL
2025-10-21 13:30:00-04:00,263.3258056640625,264.04998779296875,262.1499938964844,263.44989013671875,3718095,0.0,0.0,AAPL
2025-10-21 14:30:00-04:00,263.4495849609375,263.7381896972656,262.95001220703125,263.0849914550781,3430980,0.0,0.0,AAPL
2025-10-21 15:30:00-04:00,263.0950012207031,263.2099914550781,262.4700012207031,262.8399963378906,3493018,0.0,0.0,AAPL
2025-10-22 09:30:00-04:00,262.7900085449219,262.8500061035156,259.7200012207031,260.0498962402344,9155667,0.0,0.0,AAPL
2025-10-22 10:30:00-04:00,260.0,261.1300048828125,259.7449951171875,260.4800109863281,2658246,0.0,0.0,AAPL
